time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-22 00:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,36,4.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 01:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,64,4.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 02:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,55,3.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 03:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,80,3.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 04:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,65,3.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 05:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,99,2.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 06:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,62,2.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 07:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,33.5,gti,72,3.0,0.0,0.0,0.0,0.82,0.22525399999999998,1.0,0.22525399999999998
2026-03-22 08:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,112.6,gti,38,4.7,0.0,0.0,0.0,0.82,0.7571223999999998,1.0,0.7571223999999998
2026-03-22 09:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,275.2,gti,21,6.3,0.0,0.0,0.0,0.82,1.8504447999999998,1.0,1.8504447999999998
2026-03-22 10:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,452.1,gti,39,8.1,0.0,0.0,0.0,0.82,3.0399203999999993,1.0,3.0399203999999993
2026-03-22 11:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,556.6,gti,73,9.7,0.0,0.0,0.0,0.82,3.742578399999999,1.0,3.742578399999999
2026-03-22 12:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,690.5,gti,61,10.9,0.0,0.0,0.0,0.82,4.6429219999999995,1.0,4.6429219999999995
2026-03-22 13:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,784.4,gti,65,11.7,0.0,0.0,0.0,0.82,5.274305599999999,1.0,5.274305599999999
2026-03-22 14:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,435.8,gti,100,12.1,0.0,0.0,0.0,0.82,2.9303192,1.0,2.9303192
2026-03-22 15:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,502.9,gti,91,11.6,0.0,0.0,0.0,0.82,3.3814995999999997,1.0,3.3814995999999997
2026-03-22 16:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,467.3,gti,25,11.7,0.0,0.0,0.0,0.82,3.1421251999999997,1.0,3.1421251999999997
2026-03-22 17:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,338.0,gti,63,11.9,0.0,0.0,0.0,0.82,2.272712,1.0,2.272712
2026-03-22 18:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,70.5,gti,39,11.0,0.0,0.0,0.0,0.82,0.4740419999999999,1.0,0.4740419999999999
2026-03-22 19:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,42,9.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 20:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,17,8.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 21:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,0,8.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 22:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,28,7.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-22 23:00:00,2026-03-22,2026-03-22 05:52:00,2026-03-22 18:09:00,0.0,gti,0,6.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
