time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-10 00:00:00,2026-03-10,0.0,gti,100,5.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 01:00:00,2026-03-10,0.0,gti,71,5.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 02:00:00,2026-03-10,0.0,gti,100,4.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 03:00:00,2026-03-10,0.0,gti,100,4.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 04:00:00,2026-03-10,0.0,gti,98,3.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 05:00:00,2026-03-10,0.0,gti,89,3.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 06:00:00,2026-03-10,0.0,gti,75,3.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 07:00:00,2026-03-10,9.2,gti,89,3.3,0.0,0.0,0.0,0.82,0.061860799999999994,1.0,0.061860799999999994
2026-03-10 08:00:00,2026-03-10,65.9,gti,79,4.5,0.0,0.0,0.0,0.82,0.44311159999999994,1.0,0.44311159999999994
2026-03-10 09:00:00,2026-03-10,195.3,gti,71,6.2,0.0,0.0,0.0,0.82,1.3131971999999998,1.0,1.3131971999999998
2026-03-10 10:00:00,2026-03-10,371.2,gti,100,8.1,0.0,0.0,0.0,0.82,2.4959487999999994,1.0,2.4959487999999994
2026-03-10 11:00:00,2026-03-10,510.6,gti,100,10.0,0.0,0.0,0.0,0.82,3.4332743999999997,1.0,3.4332743999999997
2026-03-10 12:00:00,2026-03-10,619.4,gti,79,11.5,0.0,0.0,0.0,0.82,4.1648456,1.0,4.1648456
2026-03-10 13:00:00,2026-03-10,683.2,gti,40,13.3,0.0,0.0,0.0,0.82,4.5938368,1.0,4.5938368
2026-03-10 14:00:00,2026-03-10,604.8,gti,79,13.8,0.0,0.0,0.0,0.82,4.066675199999999,1.0,4.066675199999999
2026-03-10 15:00:00,2026-03-10,493.3,gti,74,14.1,0.0,0.0,0.0,0.82,3.3169491999999994,1.0,3.3169491999999994
2026-03-10 16:00:00,2026-03-10,381.3,gti,51,14.0,0.0,0.0,0.0,0.82,2.5638612,1.0,2.5638612
2026-03-10 17:00:00,2026-03-10,256.4,gti,85,13.6,0.0,0.0,0.0,0.82,1.7240335999999994,1.0,1.7240335999999994
2026-03-10 18:00:00,2026-03-10,33.6,gti,89,12.0,0.0,0.0,0.0,0.82,0.22592640000000003,1.0,0.22592640000000003
2026-03-10 19:00:00,2026-03-10,0.0,gti,96,11.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 20:00:00,2026-03-10,0.0,gti,52,10.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 21:00:00,2026-03-10,0.0,gti,56,9.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 22:00:00,2026-03-10,0.0,gti,30,8.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-10 23:00:00,2026-03-10,0.0,gti,10,7.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
