time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-09 00:00:00,2026-03-09,0.0,gti,100,6.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 01:00:00,2026-03-09,0.0,gti,100,5.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 02:00:00,2026-03-09,0.0,gti,100,5.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 03:00:00,2026-03-09,0.0,gti,82,4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 04:00:00,2026-03-09,0.0,gti,38,4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 05:00:00,2026-03-09,0.0,gti,85,4.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 06:00:00,2026-03-09,0.0,gti,64,4.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 07:00:00,2026-03-09,9.6,gti,31,4.0,0.0,0.0,0.0,0.82,0.06455039999999998,1.0,0.06455039999999998
2026-03-09 08:00:00,2026-03-09,63.4,gti,79,4.8,0.0,0.0,0.0,0.82,0.4263015999999999,1.0,0.4263015999999999
2026-03-09 09:00:00,2026-03-09,203.5,gti,94,7.2,0.0,0.0,0.0,0.82,1.3683339999999997,1.0,1.3683339999999997
2026-03-09 10:00:00,2026-03-09,339.0,gti,100,9.7,0.0,0.0,0.0,0.82,2.2794359999999996,1.0,2.2794359999999996
2026-03-09 11:00:00,2026-03-09,466.6,gti,100,12.3,0.0,0.0,0.0,0.82,3.1374183999999996,1.0,3.1374183999999996
2026-03-09 12:00:00,2026-03-09,669.4,gti,0,14.2,0.0,0.0,0.0,0.82,4.501045599999999,1.0,4.501045599999999
2026-03-09 13:00:00,2026-03-09,764.4,gti,0,14.9,0.0,0.0,0.0,0.82,5.139825599999999,1.0,5.139825599999999
2026-03-09 14:00:00,2026-03-09,762.3,gti,0,15.2,0.0,0.0,0.0,0.82,5.1257052,1.0,5.1257052
2026-03-09 15:00:00,2026-03-09,679.6,gti,0,15.0,0.0,0.0,0.0,0.82,4.569630399999999,1.0,4.569630399999999
2026-03-09 16:00:00,2026-03-09,523.9,gti,0,14.6,0.0,0.0,0.0,0.82,3.5227036,1.0,3.5227036
2026-03-09 17:00:00,2026-03-09,301.1,gti,0,14.1,0.0,0.0,0.0,0.82,2.0245964,1.0,2.0245964
2026-03-09 18:00:00,2026-03-09,48.7,gti,0,11.5,0.0,0.0,0.0,0.82,0.32745879999999994,1.0,0.32745879999999994
2026-03-09 19:00:00,2026-03-09,0.0,gti,0,9.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 20:00:00,2026-03-09,0.0,gti,0,8.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 21:00:00,2026-03-09,0.0,gti,0,7.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 22:00:00,2026-03-09,0.0,gti,0,6.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-09 23:00:00,2026-03-09,0.0,gti,2,5.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
