time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-05-05 00:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,100,15.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 01:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,83,14.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 02:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,99,14.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 03:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,100,13.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 04:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,100,13.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 05:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,100,12.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 06:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,6.7,gti,99,11.8,0.0,0.0,0.0,0.82,0.045050799999999995,1.0,0.045050799999999995
2026-05-05 07:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,64.6,gti,100,12.9,0.0,0.0,0.0,0.82,0.4343703999999999,1.0,0.4343703999999999
2026-05-05 08:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,123.0,gti,99,13.9,0.0,0.0,0.0,0.82,0.8270519999999999,1.0,0.8270519999999999
2026-05-05 09:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,257.8,gti,100,15.4,0.0,0.0,0.0,0.82,1.7334471999999999,1.0,1.7334471999999999
2026-05-05 10:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,365.0,gti,100,16.4,0.0,0.0,0.0,0.82,2.4542599999999997,1.0,2.4542599999999997
2026-05-05 11:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,486.8,gti,98,18.4,0.0,0.0,0.0,0.82,3.2732431999999996,1.0,3.2732431999999996
2026-05-05 12:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,689.1,gti,60,20.7,0.0,0.0,0.0,0.82,4.633508399999999,1.0,4.633508399999999
2026-05-05 13:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,886.1,gti,7,22.8,0.0,0.0,0.0,0.82,5.958136399999999,1.0,5.958136399999999
2026-05-05 14:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,948.2,gti,0,24.2,0.0,0.0,0.0,0.82,6.375696799999999,1.0,6.375696799999999
2026-05-05 15:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,936.3,gti,0,25.0,0.0,0.0,0.0,0.82,6.295681199999999,1.0,6.295681199999999
2026-05-05 16:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,855.6,gti,0,25.6,0.0,0.0,0.0,0.82,5.753054399999999,1.0,5.753054399999999
2026-05-05 17:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,712.9,gti,19,25.6,0.0,0.0,0.0,0.82,4.793539599999999,1.0,4.793539599999999
2026-05-05 18:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,455.2,gti,0,25.0,0.0,0.0,0.0,0.82,3.0607647999999994,1.0,3.0607647999999994
2026-05-05 19:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,284.4,gti,47,23.6,0.0,0.0,0.0,0.82,1.9123055999999994,1.0,1.9123055999999994
2026-05-05 20:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,76.4,gti,36,21.3,0.0,0.0,0.0,0.82,0.5137136,1.0,0.5137136
2026-05-05 21:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,100,19.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 22:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,87,17.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-05 23:00:00,2026-05-05,2026-05-05 05:25:00,2026-05-05 20:15:00,0.0,gti,100,15.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
