time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-06-12 00:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,0,9.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 01:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,33,9.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 02:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,0,8.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 03:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,0,8.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 04:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,31,8.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 05:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,0,7.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 06:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,28.0,gti,0,7.8,0.0,0.0,0.0,0.82,0.188272,1.0,0.188272
2026-06-12 07:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,69.1,gti,12,9.9,0.0,0.0,0.0,0.82,0.4646283999999999,1.0,0.4646283999999999
2026-06-12 08:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,132.2,gti,27,11.9,0.0,0.0,0.0,0.82,0.8889127999999997,1.0,0.8889127999999997
2026-06-12 09:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,291.7,gti,36,14.2,0.0,0.0,0.0,0.82,1.9613907999999998,1.0,1.9613907999999998
2026-06-12 10:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,474.3,gti,94,15.9,0.0,0.0,0.0,0.82,3.1891931999999996,1.0,3.1891931999999996
2026-06-12 11:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,531.7,gti,99,16.8,0.0,0.0,0.0,0.82,3.5751508,1.0,3.5751508
2026-06-12 12:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,504.7,gti,100,17.1,0.0,0.0,0.0,0.82,3.3936027999999996,1.0,3.3936027999999996
2026-06-12 13:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,353.0,gti,100,16.8,0.0,0.0,0.0,0.82,2.3735719999999993,1.0,2.3735719999999993
2026-06-12 14:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,341.1,gti,96,17.0,0.0,0.0,0.0,0.82,2.2935564,1.0,2.2935564
2026-06-12 15:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,276.0,gti,100,16.9,0.0,0.0,0.0,0.82,1.8558239999999997,1.0,1.8558239999999997
2026-06-12 16:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,281.0,gti,100,16.2,0.0,0.0,0.0,0.82,1.8894440000000001,1.0,1.8894440000000001
2026-06-12 17:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,241.8,gti,100,16.7,0.0,0.0,0.0,0.82,1.6258631999999997,1.0,1.6258631999999997
2026-06-12 18:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,174.1,gti,96,16.3,0.0,0.0,0.0,0.82,1.1706484,1.0,1.1706484
2026-06-12 19:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,96.3,gti,100,15.8,0.0,0.0,0.0,0.82,0.6475211999999999,1.0,0.6475211999999999
2026-06-12 20:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,35.6,gti,100,15.4,0.0,0.0,0.0,0.82,0.23937439999999996,1.0,0.23937439999999996
2026-06-12 21:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,7.7,gti,100,14.8,0.0,0.0,0.0,0.82,0.051774799999999996,1.0,0.051774799999999996
2026-06-12 22:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,100,14.3,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-06-12 23:00:00,2026-06-12,2026-06-12 04:48:00,2026-06-12 20:59:00,0.0,gti,100,14.0,0.1,0.0,0.0,0.82,0.0,1.0,0.0
