time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-04-17 00:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,100,10.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 01:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,100,11.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 02:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,89,11.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 03:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,71,10.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 04:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,63,10.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 05:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,35,9.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 06:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,42,9.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 07:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,25.3,gti,64,9.2,0.0,0.0,0.0,0.82,0.17011719999999997,1.0,0.17011719999999997
2026-04-17 08:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,80.3,gti,42,11.9,0.0,0.0,0.0,0.82,0.5399371999999999,1.0,0.5399371999999999
2026-04-17 09:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,200.6,gti,36,13.9,0.0,0.0,0.0,0.82,1.3488343999999999,1.0,1.3488343999999999
2026-04-17 10:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,382.3,gti,61,15.7,0.0,0.0,0.0,0.82,2.5705851999999996,1.0,2.5705851999999996
2026-04-17 11:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,504.7,gti,95,16.8,0.0,0.0,0.0,0.82,3.3936027999999996,1.0,3.3936027999999996
2026-04-17 12:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,540.6,gti,64,17.6,0.0,0.0,0.0,0.82,3.634994399999999,1.0,3.634994399999999
2026-04-17 13:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,533.3,gti,56,18.7,0.0,0.0,0.0,0.82,3.5859091999999997,1.0,3.5859091999999997
2026-04-17 14:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,714.0,gti,6,19.7,0.0,0.0,0.0,0.82,4.800935999999999,1.0,4.800935999999999
2026-04-17 15:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,625.2,gti,12,19.6,0.0,0.0,0.0,0.82,4.2038448,1.0,4.2038448
2026-04-17 16:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,661.5,gti,93,19.8,0.0,0.0,0.0,0.82,4.447926,1.0,4.447926
2026-04-17 17:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,574.9,gti,79,19.1,0.0,0.0,0.0,0.82,3.865627599999999,1.0,3.865627599999999
2026-04-17 18:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,364.1,gti,0,18.0,0.0,0.0,0.0,0.82,2.4482084,1.0,2.4482084
2026-04-17 19:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,236.9,gti,13,17.2,0.0,0.0,0.0,0.82,1.5929155999999998,1.0,1.5929155999999998
2026-04-17 20:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,33.2,gti,0,15.0,0.0,0.0,0.0,0.82,0.22323679999999999,1.0,0.22323679999999999
2026-04-17 21:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,0,13.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 22:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,0,12.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-17 23:00:00,2026-04-17,2026-04-17 05:58:00,2026-04-17 19:48:00,0.0,gti,0,10.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
