time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-15 00:00:00,2026-03-15,0.0,gti,50,8.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 01:00:00,2026-03-15,0.0,gti,91,7.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 02:00:00,2026-03-15,0.0,gti,89,7.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 03:00:00,2026-03-15,0.0,gti,77,6.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 04:00:00,2026-03-15,0.0,gti,57,5.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 05:00:00,2026-03-15,0.0,gti,9,5.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 06:00:00,2026-03-15,0.0,gti,23,4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 07:00:00,2026-03-15,18.6,gti,74,3.5,0.0,0.0,0.0,0.82,0.1250664,1.0,0.1250664
2026-03-15 08:00:00,2026-03-15,86.0,gti,70,5.6,0.0,0.0,0.0,0.82,0.5782639999999998,1.0,0.5782639999999998
2026-03-15 09:00:00,2026-03-15,228.9,gti,30,8.3,0.0,0.0,0.0,0.82,1.5391235999999997,1.0,1.5391235999999997
2026-03-15 10:00:00,2026-03-15,410.5,gti,53,10.1,0.0,0.0,0.0,0.82,2.760201999999999,1.0,2.760201999999999
2026-03-15 11:00:00,2026-03-15,541.3,gti,91,11.8,0.0,0.0,0.0,0.82,3.6397011999999993,1.0,3.6397011999999993
2026-03-15 12:00:00,2026-03-15,420.2,gti,93,12.6,0.0,0.0,0.0,0.82,2.8254247999999995,1.0,2.8254247999999995
2026-03-15 13:00:00,2026-03-15,433.1,gti,97,13.1,0.0,0.0,0.0,0.82,2.9121644,1.0,2.9121644
2026-03-15 14:00:00,2026-03-15,418.1,gti,99,13.4,0.0,0.0,0.0,0.82,2.8113044,1.0,2.8113044
2026-03-15 15:00:00,2026-03-15,368.2,gti,100,13.5,0.0,0.0,0.0,0.82,2.4757767999999993,1.0,2.4757767999999993
2026-03-15 16:00:00,2026-03-15,372.6,gti,79,13.4,0.0,0.0,0.0,0.82,2.5053624,1.0,2.5053624
2026-03-15 17:00:00,2026-03-15,214.6,gti,52,12.6,0.0,0.0,0.0,0.82,1.4429703999999997,1.0,1.4429703999999997
2026-03-15 18:00:00,2026-03-15,53.9,gti,36,10.9,0.0,0.0,0.0,0.82,0.3624235999999999,1.0,0.3624235999999999
2026-03-15 19:00:00,2026-03-15,0.0,gti,82,9.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 20:00:00,2026-03-15,0.0,gti,71,7.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 21:00:00,2026-03-15,0.0,gti,98,7.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 22:00:00,2026-03-15,0.0,gti,100,6.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-15 23:00:00,2026-03-15,0.0,gti,100,6.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
