time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-02-23 00:00:00,2026-02-23,0.0,gti,100,7.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 01:00:00,2026-02-23,0.0,gti,100,7.4,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 02:00:00,2026-02-23,0.0,gti,100,7.6,0.6,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 03:00:00,2026-02-23,0.0,gti,100,7.7,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 04:00:00,2026-02-23,0.0,gti,100,7.9,0.3,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 05:00:00,2026-02-23,0.0,gti,100,8.1,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 06:00:00,2026-02-23,0.0,gti,100,7.7,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 07:00:00,2026-02-23,0.2,gti,100,7.4,0.0,0.0,0.0,0.82,0.0013448,1.0,0.0013448
2026-02-23 08:00:00,2026-02-23,28.0,gti,86,7.5,0.0,0.0,0.0,0.82,0.188272,1.0,0.188272
2026-02-23 09:00:00,2026-02-23,119.0,gti,89,8.4,0.0,0.0,0.0,0.82,0.8001559999999999,1.0,0.8001559999999999
2026-02-23 10:00:00,2026-02-23,187.8,gti,100,9.6,0.0,0.0,0.0,0.82,1.2627671999999999,1.0,1.2627671999999999
2026-02-23 11:00:00,2026-02-23,174.0,gti,100,10.1,0.0,0.0,0.0,0.82,1.169976,1.0,1.169976
2026-02-23 12:00:00,2026-02-23,332.0,gti,48,11.2,0.0,0.0,0.0,0.82,2.2323679999999997,1.0,2.2323679999999997
2026-02-23 13:00:00,2026-02-23,406.7,gti,89,12.4,0.0,0.0,0.0,0.82,2.7346507999999994,1.0,2.7346507999999994
2026-02-23 14:00:00,2026-02-23,387.5,gti,96,12.9,0.0,0.0,0.0,0.82,2.6055499999999996,1.0,2.6055499999999996
2026-02-23 15:00:00,2026-02-23,159.5,gti,85,11.6,0.0,0.0,0.0,0.82,1.0724779999999998,1.0,1.0724779999999998
2026-02-23 16:00:00,2026-02-23,147.8,gti,81,10.7,0.0,0.0,0.0,0.82,0.9938071999999999,1.0,0.9938071999999999
2026-02-23 17:00:00,2026-02-23,64.8,gti,94,9.8,0.0,0.0,0.0,0.82,0.4357151999999999,1.0,0.4357151999999999
2026-02-23 18:00:00,2026-02-23,2.2,gti,73,8.3,0.0,0.0,0.0,0.82,0.0147928,1.0,0.0147928
2026-02-23 19:00:00,2026-02-23,0.0,gti,100,7.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 20:00:00,2026-02-23,0.0,gti,16,7.5,0.9,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 21:00:00,2026-02-23,0.0,gti,29,6.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 22:00:00,2026-02-23,0.0,gti,14,6.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-23 23:00:00,2026-02-23,0.0,gti,95,6.6,0.1,0.0,0.0,0.82,0.0,1.0,0.0
