time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-04-23 00:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,0,7.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 01:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,0,7.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 02:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,3,6.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 03:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,100,6.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 04:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,98,6.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 05:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,86,6.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 06:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,45,5.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 07:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,38.2,gti,73,6.3,0.0,0.0,0.0,0.82,0.2568568,1.0,0.2568568
2026-04-23 08:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,91.9,gti,78,8.3,0.0,0.0,0.0,0.82,0.6179356,1.0,0.6179356
2026-04-23 09:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,232.4,gti,71,10.0,0.0,0.0,0.0,0.82,1.5626575999999999,1.0,1.5626575999999999
2026-04-23 10:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,392.6,gti,76,11.5,0.0,0.0,0.0,0.82,2.6398423999999996,1.0,2.6398423999999996
2026-04-23 11:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,551.6,gti,81,13.0,0.0,0.0,0.0,0.82,3.7089583999999993,1.0,3.7089583999999993
2026-04-23 12:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,656.1,gti,95,14.0,0.0,0.0,0.0,0.82,4.4116164,1.0,4.4116164
2026-04-23 13:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,780.2,gti,96,15.6,0.0,0.0,0.0,0.82,5.246064799999999,1.0,5.246064799999999
2026-04-23 14:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,814.7,gti,84,16.3,0.0,0.0,0.0,0.82,5.4780428,1.0,5.4780428
2026-04-23 15:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,864.2,gti,51,16.7,0.0,0.0,0.0,0.82,5.8108808,1.0,5.8108808
2026-04-23 16:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,821.1,gti,73,16.7,0.0,0.0,0.0,0.82,5.521076399999999,1.0,5.521076399999999
2026-04-23 17:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,662.7,gti,7,16.7,0.0,0.0,0.0,0.82,4.4559948,1.0,4.4559948
2026-04-23 18:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,500.5,gti,0,15.8,0.0,0.0,0.0,0.82,3.365361999999999,1.0,3.365361999999999
2026-04-23 19:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,264.4,gti,0,15.3,0.0,0.0,0.0,0.82,1.7778255999999995,1.0,1.7778255999999995
2026-04-23 20:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,53.4,gti,40,13.1,0.0,0.0,0.0,0.82,0.3590615999999999,1.0,0.3590615999999999
2026-04-23 21:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,58,11.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 22:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,52,10.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-23 23:00:00,2026-04-23,2026-04-23 05:46:00,2026-04-23 19:57:00,0.0,gti,0,9.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
