time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-14 00:00:00,2026-03-14,0.0,gti,0,7.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 01:00:00,2026-03-14,0.0,gti,0,7.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 02:00:00,2026-03-14,0.0,gti,0,7.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 03:00:00,2026-03-14,0.0,gti,0,6.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 04:00:00,2026-03-14,0.0,gti,8,5.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 05:00:00,2026-03-14,0.0,gti,0,4.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 06:00:00,2026-03-14,0.0,gti,0,4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 07:00:00,2026-03-14,15.7,gti,0,4.7,0.0,0.0,0.0,0.82,0.10556679999999996,1.0,0.10556679999999996
2026-03-14 08:00:00,2026-03-14,72.0,gti,0,6.2,0.0,0.0,0.0,0.82,0.4841279999999999,1.0,0.4841279999999999
2026-03-14 09:00:00,2026-03-14,234.9,gti,0,9.1,0.0,0.0,0.0,0.82,1.5794675999999996,1.0,1.5794675999999996
2026-03-14 10:00:00,2026-03-14,425.5,gti,13,11.1,0.0,0.0,0.0,0.82,2.8610619999999995,1.0,2.8610619999999995
2026-03-14 11:00:00,2026-03-14,598.0,gti,3,12.6,0.0,0.0,0.0,0.82,4.020951999999999,1.0,4.020951999999999
2026-03-14 12:00:00,2026-03-14,729.2,gti,0,14.3,0.0,0.0,0.0,0.82,4.9031408,1.0,4.9031408
2026-03-14 13:00:00,2026-03-14,786.0,gti,85,15.4,0.0,0.0,0.0,0.82,5.285063999999999,1.0,5.285063999999999
2026-03-14 14:00:00,2026-03-14,567.1,gti,60,16.3,0.0,0.0,0.0,0.82,3.8131804,1.0,3.8131804
2026-03-14 15:00:00,2026-03-14,507.1,gti,100,16.3,0.0,0.0,0.0,0.82,3.4097404,1.0,3.4097404
2026-03-14 16:00:00,2026-03-14,382.3,gti,100,16.2,0.0,0.0,0.0,0.82,2.5705851999999996,1.0,2.5705851999999996
2026-03-14 17:00:00,2026-03-14,212.0,gti,100,15.6,0.0,0.0,0.0,0.82,1.4254879999999996,1.0,1.4254879999999996
2026-03-14 18:00:00,2026-03-14,17.9,gti,100,14.7,0.0,0.0,0.0,0.82,0.12035959999999998,1.0,0.12035959999999998
2026-03-14 19:00:00,2026-03-14,0.0,gti,100,13.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 20:00:00,2026-03-14,0.0,gti,100,12.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 21:00:00,2026-03-14,0.0,gti,35,11.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 22:00:00,2026-03-14,0.0,gti,25,10.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-14 23:00:00,2026-03-14,0.0,gti,31,9.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
