time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-04-20 00:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,7.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 01:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,6.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 02:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,93,6.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 03:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,72,5.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 04:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,5.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 05:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,6.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 06:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,5.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 07:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,32.7,gti,100,6.1,0.0,0.0,0.0,0.82,0.21987479999999998,1.0,0.21987479999999998
2026-04-20 08:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,102.1,gti,86,6.5,0.0,0.0,0.0,0.82,0.6865203999999998,1.0,0.6865203999999998
2026-04-20 09:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,226.4,gti,93,8.1,0.0,0.0,0.0,0.82,1.5223136,1.0,1.5223136
2026-04-20 10:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,333.6,gti,100,9.6,0.0,0.0,0.0,0.82,2.2431263999999995,1.0,2.2431263999999995
2026-04-20 11:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,398.6,gti,91,10.7,0.0,0.0,0.0,0.82,2.6801863999999997,1.0,2.6801863999999997
2026-04-20 12:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,446.5,gti,100,11.4,0.0,0.0,0.0,0.82,3.0022659999999997,1.0,3.0022659999999997
2026-04-20 13:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,362.9,gti,100,10.9,0.0,0.0,0.0,0.82,2.4401395999999997,1.0,2.4401395999999997
2026-04-20 14:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,392.7,gti,100,11.8,0.0,0.0,0.0,0.82,2.6405147999999996,1.0,2.6405147999999996
2026-04-20 15:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,596.1,gti,97,12.8,0.0,0.0,0.0,0.82,4.0081764,1.0,4.0081764
2026-04-20 16:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,452.9,gti,100,13.1,0.0,0.0,0.0,0.82,3.0452995999999994,1.0,3.0452995999999994
2026-04-20 17:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,353.2,gti,100,12.4,0.0,0.0,0.0,0.82,2.3749168,1.0,2.3749168
2026-04-20 18:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,266.1,gti,69,11.2,0.0,0.0,0.0,0.82,1.7892563999999995,1.0,1.7892563999999995
2026-04-20 19:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,168.0,gti,67,10.2,0.0,0.0,0.0,0.82,1.129632,1.0,1.129632
2026-04-20 20:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,30.8,gti,80,8.5,0.0,0.0,0.0,0.82,0.20709919999999998,1.0,0.20709919999999998
2026-04-20 21:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,91,7.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 22:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,7.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-20 23:00:00,2026-04-20,2026-04-20 05:52:00,2026-04-20 19:53:00,0.0,gti,100,6.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
