time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-01 00:00:00,2026-03-01,0.0,gti,6,5.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 01:00:00,2026-03-01,0.0,gti,63,5.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 02:00:00,2026-03-01,0.0,gti,73,4.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 03:00:00,2026-03-01,0.0,gti,76,4.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 04:00:00,2026-03-01,0.0,gti,62,3.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 05:00:00,2026-03-01,0.0,gti,76,2.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 06:00:00,2026-03-01,0.0,gti,13,1.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 07:00:00,2026-03-01,2.2,gti,47,1.4,0.0,0.0,0.0,0.82,0.0147928,1.0,0.0147928
2026-03-01 08:00:00,2026-03-01,57.5,gti,87,1.4,0.0,0.0,0.0,0.82,0.38663,1.0,0.38663
2026-03-01 09:00:00,2026-03-01,137.0,gti,75,3.7,0.0,0.0,0.0,0.82,0.9211879999999999,1.0,0.9211879999999999
2026-03-01 10:00:00,2026-03-01,188.2,gti,93,5.4,0.0,0.0,0.0,0.82,1.2654567999999997,1.0,1.2654567999999997
2026-03-01 11:00:00,2026-03-01,235.2,gti,86,6.8,0.0,0.0,0.0,0.82,1.5814847999999997,1.0,1.5814847999999997
2026-03-01 12:00:00,2026-03-01,358.8,gti,91,8.4,0.0,0.0,0.0,0.82,2.4125712,1.0,2.4125712
2026-03-01 13:00:00,2026-03-01,402.8,gti,100,9.8,0.0,0.0,0.0,0.82,2.7084271999999996,1.0,2.7084271999999996
2026-03-01 14:00:00,2026-03-01,287.2,gti,100,10.4,0.0,0.0,0.0,0.82,1.9311327999999996,1.0,1.9311327999999996
2026-03-01 15:00:00,2026-03-01,234.5,gti,100,10.7,0.0,0.0,0.0,0.82,1.5767779999999996,1.0,1.5767779999999996
2026-03-01 16:00:00,2026-03-01,145.2,gti,100,10.6,0.0,0.0,0.0,0.82,0.9763247999999999,1.0,0.9763247999999999
2026-03-01 17:00:00,2026-03-01,76.2,gti,98,10.0,0.0,0.0,0.0,0.82,0.5123688,1.0,0.5123688
2026-03-01 18:00:00,2026-03-01,8.2,gti,100,8.0,0.0,0.0,0.0,0.82,0.05513679999999998,1.0,0.05513679999999998
2026-03-01 19:00:00,2026-03-01,0.0,gti,100,8.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 20:00:00,2026-03-01,0.0,gti,100,7.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 21:00:00,2026-03-01,0.0,gti,99,7.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 22:00:00,2026-03-01,0.0,gti,100,6.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-01 23:00:00,2026-03-01,0.0,gti,100,6.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
