time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-02-26 00:00:00,2026-02-26,0.0,gti,0,1.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 01:00:00,2026-02-26,0.0,gti,0,1.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 02:00:00,2026-02-26,0.0,gti,0,1.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 03:00:00,2026-02-26,0.0,gti,0,1.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 04:00:00,2026-02-26,0.0,gti,0,0.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 05:00:00,2026-02-26,0.0,gti,0,1.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 06:00:00,2026-02-26,0.0,gti,9,1.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 07:00:00,2026-02-26,1.0,gti,0,0.4,0.0,0.0,0.0,0.82,0.006723999999999999,1.0,0.006723999999999999
2026-02-26 08:00:00,2026-02-26,58.2,gti,1,0.5,0.0,0.0,0.0,0.82,0.3913368,1.0,0.3913368
2026-02-26 09:00:00,2026-02-26,179.2,gti,88,1.3,0.0,0.0,0.0,0.82,1.2049407999999997,1.0,1.2049407999999997
2026-02-26 10:00:00,2026-02-26,285.8,gti,31,3.4,0.0,0.0,0.0,0.82,1.9217191999999996,1.0,1.9217191999999996
2026-02-26 11:00:00,2026-02-26,395.8,gti,1,5.0,0.0,0.0,0.0,0.82,2.6613591999999997,1.0,2.6613591999999997
2026-02-26 12:00:00,2026-02-26,455.5,gti,31,6.7,0.0,0.0,0.0,0.82,3.0627819999999994,1.0,3.0627819999999994
2026-02-26 13:00:00,2026-02-26,469.5,gti,75,7.7,0.0,0.0,0.0,0.82,3.1569179999999992,1.0,3.1569179999999992
2026-02-26 14:00:00,2026-02-26,378.8,gti,100,8.1,0.0,0.0,0.0,0.82,2.5470512,1.0,2.5470512
2026-02-26 15:00:00,2026-02-26,299.0,gti,45,8.7,0.0,0.0,0.0,0.82,2.0104759999999997,1.0,2.0104759999999997
2026-02-26 16:00:00,2026-02-26,210.5,gti,53,8.6,0.0,0.0,0.0,0.82,1.4154019999999996,1.0,1.4154019999999996
2026-02-26 17:00:00,2026-02-26,84.5,gti,100,7.6,0.0,0.0,0.0,0.82,0.568178,1.0,0.568178
2026-02-26 18:00:00,2026-02-26,6.2,gti,46,6.1,0.0,0.0,0.0,0.82,0.04168879999999999,1.0,0.04168879999999999
2026-02-26 19:00:00,2026-02-26,0.0,gti,100,4.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 20:00:00,2026-02-26,0.0,gti,100,4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 21:00:00,2026-02-26,0.0,gti,43,3.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 22:00:00,2026-02-26,0.0,gti,7,3.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-26 23:00:00,2026-02-26,0.0,gti,0,3.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
