time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-05-08 00:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,100,13.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 01:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,100,13.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 02:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,97,12.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 03:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,90,11.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 04:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,85,10.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 05:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,82,10.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 06:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,8.7,gti,33,9.4,0.0,0.0,0.0,0.82,0.05849879999999998,1.0,0.05849879999999998
2026-05-08 07:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,51.5,gti,0,10.2,0.0,0.0,0.0,0.82,0.3462859999999999,1.0,0.3462859999999999
2026-05-08 08:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,90.4,gti,0,11.7,0.0,0.0,0.0,0.82,0.6078496,1.0,0.6078496
2026-05-08 09:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,265.6,gti,42,13.1,0.0,0.0,0.0,0.82,1.7858943999999999,1.0,1.7858943999999999
2026-05-08 10:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,382.2,gti,68,14.6,0.0,0.0,0.0,0.82,2.5699127999999996,1.0,2.5699127999999996
2026-05-08 11:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,444.1,gti,75,15.7,0.0,0.0,0.0,0.82,2.9861283999999997,1.0,2.9861283999999997
2026-05-08 12:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,485.4,gti,85,16.4,0.0,0.0,0.0,0.82,3.2638295999999993,1.0,3.2638295999999993
2026-05-08 13:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,456.7,gti,63,16.9,0.0,0.0,0.0,0.82,3.0708507999999997,1.0,3.0708507999999997
2026-05-08 14:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,549.0,gti,59,17.4,0.0,0.0,0.0,0.82,3.691476,1.0,3.691476
2026-05-08 15:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,662.5,gti,69,17.5,0.0,0.0,0.0,0.82,4.454649999999999,1.0,4.454649999999999
2026-05-08 16:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,675.6,gti,94,17.9,0.0,0.0,0.0,0.82,4.5427344,1.0,4.5427344
2026-05-08 17:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,541.3,gti,25,17.7,0.0,0.0,0.0,0.82,3.6397011999999993,1.0,3.6397011999999993
2026-05-08 18:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,513.9,gti,0,16.8,0.0,0.0,0.0,0.82,3.4554635999999994,1.0,3.4554635999999994
2026-05-08 19:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,296.9,gti,0,15.4,0.0,0.0,0.0,0.82,1.9963555999999998,1.0,1.9963555999999998
2026-05-08 20:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,92.5,gti,0,14.0,0.0,0.0,0.0,0.82,0.6219699999999999,1.0,0.6219699999999999
2026-05-08 21:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,1.0,gti,0,12.5,0.0,0.0,0.0,0.82,0.006723999999999999,1.0,0.006723999999999999
2026-05-08 22:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,0,11.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-08 23:00:00,2026-05-08,2026-05-08 05:21:00,2026-05-08 20:19:00,0.0,gti,65,10.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
