time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-02-21 00:00:00,2026-02-21,0.0,gti,48,-3.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 01:00:00,2026-02-21,0.0,gti,100,-4.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 02:00:00,2026-02-21,0.0,gti,100,-4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 03:00:00,2026-02-21,0.0,gti,98,-4.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 04:00:00,2026-02-21,0.0,gti,97,-5.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 05:00:00,2026-02-21,0.0,gti,100,-5.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 06:00:00,2026-02-21,0.0,gti,100,-4.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 07:00:00,2026-02-21,0.0,gti,100,-5.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 08:00:00,2026-02-21,28.2,gti,100,-4.8,0.0,0.0,0.0,0.82,0.18961679999999997,1.0,0.18961679999999997
2026-02-21 09:00:00,2026-02-21,58.8,gti,100,-4.2,0.0,0.0,0.0,0.82,0.3953711999999999,1.0,0.3953711999999999
2026-02-21 10:00:00,2026-02-21,79.8,gti,100,-3.8,0.0,0.14,0.0,0.82,0.5364915834173293,0.9998441661435888,0.5364915834173293
2026-02-21 11:00:00,2026-02-21,97.8,gti,100,-3.3,0.0,0.35,0.01,0.82,0.6571722070176867,0.9993385215637647,0.6571722070176867
2026-02-21 12:00:00,2026-02-21,193.0,gti,98,-2.4,0.0,0.0,0.01,0.82,1.2971686434676293,0.9995658914688313,1.2971686434676293
2026-02-21 13:00:00,2026-02-21,208.5,gti,100,-1.7,0.0,0.0,0.0,0.82,1.401692538529846,0.9998135021048096,1.401692538529846
2026-02-21 14:00:00,2026-02-21,182.8,gti,99,-1.0,0.0,0.0,0.0,0.82,1.2291471999999999,1.0,1.2291471999999999
2026-02-21 15:00:00,2026-02-21,157.8,gti,99,-0.4,0.0,0.0,0.0,0.82,1.0610472,1.0,1.0610472
2026-02-21 16:00:00,2026-02-21,132.0,gti,66,-0.1,0.0,0.0,0.0,0.82,0.887568,1.0,0.887568
2026-02-21 17:00:00,2026-02-21,58.5,gti,69,-0.2,0.0,0.0,0.0,0.82,0.3933539999999999,1.0,0.3933539999999999
2026-02-21 18:00:00,2026-02-21,2.2,gti,76,-0.5,0.0,0.0,0.0,0.82,0.0147928,1.0,0.0147928
2026-02-21 19:00:00,2026-02-21,0.0,gti,81,-0.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 20:00:00,2026-02-21,0.0,gti,91,-0.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 21:00:00,2026-02-21,0.0,gti,79,-0.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 22:00:00,2026-02-21,0.0,gti,51,0.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-21 23:00:00,2026-02-21,0.0,gti,79,0.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
