time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-06 00:00:00,2026-03-06,0.0,gti,0,3.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 01:00:00,2026-03-06,0.0,gti,0,2.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 02:00:00,2026-03-06,0.0,gti,0,2.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 03:00:00,2026-03-06,0.0,gti,0,1.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 04:00:00,2026-03-06,0.0,gti,0,1.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 05:00:00,2026-03-06,0.0,gti,0,1.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 06:00:00,2026-03-06,0.0,gti,0,0.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 07:00:00,2026-03-06,6.0,gti,0,1.2,0.0,0.0,0.0,0.82,0.04034399999999999,1.0,0.04034399999999999
2026-03-06 08:00:00,2026-03-06,50.4,gti,0,3.0,0.0,0.0,0.0,0.82,0.33888959999999996,1.0,0.33888959999999996
2026-03-06 09:00:00,2026-03-06,190.4,gti,0,5.8,0.0,0.0,0.0,0.82,1.2802495999999999,1.0,1.2802495999999999
2026-03-06 10:00:00,2026-03-06,364.4,gti,0,8.3,0.0,0.0,0.0,0.82,2.4502255999999996,1.0,2.4502255999999996
2026-03-06 11:00:00,2026-03-06,528.7,gti,0,10.0,0.0,0.0,0.0,0.82,3.5549788,1.0,3.5549788
2026-03-06 12:00:00,2026-03-06,657.4,gti,0,11.9,0.0,0.0,0.0,0.82,4.420357599999999,1.0,4.420357599999999
2026-03-06 13:00:00,2026-03-06,728.6,gti,0,13.4,0.0,0.0,0.0,0.82,4.8991064,1.0,4.8991064
2026-03-06 14:00:00,2026-03-06,727.7,gti,0,14.0,0.0,0.0,0.0,0.82,4.8930548,1.0,4.8930548
2026-03-06 15:00:00,2026-03-06,648.7,gti,0,14.4,0.0,0.0,0.0,0.82,4.3618588,1.0,4.3618588
2026-03-06 16:00:00,2026-03-06,490.5,gti,0,14.0,0.0,0.0,0.0,0.82,3.2981219999999998,1.0,3.2981219999999998
2026-03-06 17:00:00,2026-03-06,264.5,gti,0,13.2,0.0,0.0,0.0,0.82,1.7784979999999997,1.0,1.7784979999999997
2026-03-06 18:00:00,2026-03-06,33.9,gti,0,10.9,0.0,0.0,0.0,0.82,0.22794359999999994,1.0,0.22794359999999994
2026-03-06 19:00:00,2026-03-06,0.0,gti,0,9.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 20:00:00,2026-03-06,0.0,gti,0,8.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 21:00:00,2026-03-06,0.0,gti,0,7.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 22:00:00,2026-03-06,0.0,gti,0,7.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-06 23:00:00,2026-03-06,0.0,gti,0,6.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
