time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-03-08 00:00:00,2026-03-08,0.0,gti,0,6.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 01:00:00,2026-03-08,0.0,gti,0,4.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 02:00:00,2026-03-08,0.0,gti,0,3.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 03:00:00,2026-03-08,0.0,gti,0,3.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 04:00:00,2026-03-08,0.0,gti,3,3.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 05:00:00,2026-03-08,0.0,gti,0,2.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 06:00:00,2026-03-08,0.0,gti,0,2.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 07:00:00,2026-03-08,8.0,gti,12,2.1,0.0,0.0,0.0,0.82,0.05379199999999999,1.0,0.05379199999999999
2026-03-08 08:00:00,2026-03-08,55.6,gti,1,4.1,0.0,0.0,0.0,0.82,0.3738544,1.0,0.3738544
2026-03-08 09:00:00,2026-03-08,204.1,gti,65,7.6,0.0,0.0,0.0,0.82,1.3723683999999998,1.0,1.3723683999999998
2026-03-08 10:00:00,2026-03-08,380.0,gti,0,10.8,0.0,0.0,0.0,0.82,2.5551199999999996,1.0,2.5551199999999996
2026-03-08 11:00:00,2026-03-08,555.4,gti,0,12.4,0.0,0.0,0.0,0.82,3.734509599999999,1.0,3.734509599999999
2026-03-08 12:00:00,2026-03-08,681.9,gti,29,13.9,0.0,0.0,0.0,0.82,4.585095599999999,1.0,4.585095599999999
2026-03-08 13:00:00,2026-03-08,749.3,gti,8,14.9,0.0,0.0,0.0,0.82,5.038293199999999,1.0,5.038293199999999
2026-03-08 14:00:00,2026-03-08,607.3,gti,100,15.4,0.0,0.0,0.0,0.82,4.083485199999999,1.0,4.083485199999999
2026-03-08 15:00:00,2026-03-08,394.2,gti,100,15.5,0.0,0.0,0.0,0.82,2.6506007999999994,1.0,2.6506007999999994
2026-03-08 16:00:00,2026-03-08,363.6,gti,100,15.2,0.0,0.0,0.0,0.82,2.4448464,1.0,2.4448464
2026-03-08 17:00:00,2026-03-08,117.6,gti,100,14.4,0.0,0.0,0.0,0.82,0.7907423999999998,1.0,0.7907423999999998
2026-03-08 18:00:00,2026-03-08,19.2,gti,100,12.1,0.0,0.0,0.0,0.82,0.12910079999999996,1.0,0.12910079999999996
2026-03-08 19:00:00,2026-03-08,0.0,gti,100,10.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 20:00:00,2026-03-08,0.0,gti,100,9.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 21:00:00,2026-03-08,0.0,gti,100,8.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 22:00:00,2026-03-08,0.0,gti,100,8.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-03-08 23:00:00,2026-03-08,0.0,gti,100,7.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
