time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-04-14 00:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,91,10.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 01:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,96,10.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 02:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,93,9.7,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 03:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,90,9.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 04:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,92,9.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 05:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,99,9.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 06:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,94,8.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 07:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,16.4,gti,96,8.9,0.0,0.0,0.0,0.82,0.11027359999999996,1.0,0.11027359999999996
2026-04-14 08:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,71.3,gti,99,9.9,0.0,0.0,0.0,0.82,0.47942119999999994,1.0,0.47942119999999994
2026-04-14 09:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,96.1,gti,100,10.6,0.0,0.0,0.0,0.82,0.6461763999999999,1.0,0.6461763999999999
2026-04-14 10:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,117.4,gti,100,11.0,0.1,0.0,0.0,0.82,0.7893975999999999,1.0,0.7893975999999999
2026-04-14 11:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,232.2,gti,99,12.4,0.0,0.0,0.0,0.82,1.5613127999999996,1.0,1.5613127999999996
2026-04-14 12:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,266.3,gti,100,12.3,0.2,0.0,0.0,0.82,1.7906012,1.0,1.7906012
2026-04-14 13:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,400.6,gti,100,13.7,0.0,0.0,0.0,0.82,2.6936343999999997,1.0,2.6936343999999997
2026-04-14 14:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,353.5,gti,94,13.6,0.0,0.0,0.0,0.82,2.3769339999999994,1.0,2.3769339999999994
2026-04-14 15:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,418.1,gti,91,14.4,0.0,0.0,0.0,0.82,2.8113044,1.0,2.8113044
2026-04-14 16:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,348.0,gti,95,14.7,0.0,0.0,0.0,0.82,2.339952,1.0,2.339952
2026-04-14 17:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,173.0,gti,94,14.5,0.0,0.0,0.0,0.82,1.1632519999999997,1.0,1.1632519999999997
2026-04-14 18:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,110.3,gti,97,14.3,0.0,0.0,0.0,0.82,0.7416571999999999,1.0,0.7416571999999999
2026-04-14 19:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,41.3,gti,100,13.6,0.1,0.0,0.0,0.82,0.2777011999999999,1.0,0.2777011999999999
2026-04-14 20:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,4.6,gti,100,12.7,0.1,0.0,0.0,0.82,0.030930399999999997,1.0,0.030930399999999997
2026-04-14 21:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,100,12.3,0.2,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 22:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,99,11.8,0.1,0.0,0.0,0.82,0.0,1.0,0.0
2026-04-14 23:00:00,2026-04-14,2026-04-14 06:04:00,2026-04-14 19:44:00,0.0,gti,100,11.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
