time,date,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-02-28 00:00:00,2026-02-28,0.0,gti,40,3.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 01:00:00,2026-02-28,0.0,gti,82,3.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 02:00:00,2026-02-28,0.0,gti,28,3.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 03:00:00,2026-02-28,0.0,gti,6,2.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 04:00:00,2026-02-28,0.0,gti,0,2.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 05:00:00,2026-02-28,0.0,gti,0,2.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 06:00:00,2026-02-28,0.0,gti,0,2.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 07:00:00,2026-02-28,2.2,gti,0,2.1,0.0,0.0,0.0,0.82,0.0147928,1.0,0.0147928
2026-02-28 08:00:00,2026-02-28,65.8,gti,0,2.4,0.0,0.0,0.0,0.82,0.4424391999999999,1.0,0.4424391999999999
2026-02-28 09:00:00,2026-02-28,191.5,gti,0,3.8,0.0,0.0,0.0,0.82,1.2876459999999998,1.0,1.2876459999999998
2026-02-28 10:00:00,2026-02-28,319.8,gti,0,5.3,0.0,0.0,0.0,0.82,2.1503352,1.0,2.1503352
2026-02-28 11:00:00,2026-02-28,422.5,gti,0,7.2,0.0,0.0,0.0,0.82,2.8408899999999995,1.0,2.8408899999999995
2026-02-28 12:00:00,2026-02-28,482.5,gti,0,8.9,0.0,0.0,0.0,0.82,3.2443299999999997,1.0,3.2443299999999997
2026-02-28 13:00:00,2026-02-28,492.8,gti,0,10.5,0.0,0.0,0.0,0.82,3.3135871999999997,1.0,3.3135871999999997
2026-02-28 14:00:00,2026-02-28,454.2,gti,0,11.3,0.0,0.0,0.0,0.82,3.0540407999999992,1.0,3.0540407999999992
2026-02-28 15:00:00,2026-02-28,364.3,gti,0,11.9,0.0,0.0,0.0,0.82,2.4495532,1.0,2.4495532
2026-02-28 16:00:00,2026-02-28,237.7,gti,0,11.5,0.0,0.0,0.0,0.82,1.5982948,1.0,1.5982948
2026-02-28 17:00:00,2026-02-28,99.0,gti,0,10.4,0.0,0.0,0.0,0.82,0.6656759999999999,1.0,0.6656759999999999
2026-02-28 18:00:00,2026-02-28,8.2,gti,0,8.7,0.0,0.0,0.0,0.82,0.05513679999999998,1.0,0.05513679999999998
2026-02-28 19:00:00,2026-02-28,0.0,gti,0,7.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 20:00:00,2026-02-28,0.0,gti,0,6.8,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 21:00:00,2026-02-28,0.0,gti,0,6.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 22:00:00,2026-02-28,0.0,gti,0,5.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-02-28 23:00:00,2026-02-28,0.0,gti,0,5.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
