time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-05-30 00:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,6,13.1,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 01:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,62,12.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 02:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,100,12.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 03:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,100,12.9,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 04:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,100,13.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 05:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,79,13.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 06:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,23.1,gti,67,13.9,0.0,0.0,0.0,0.82,0.1553244,1.0,0.1553244
2026-05-30 07:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,77.2,gti,88,15.1,0.0,0.0,0.0,0.82,0.5190927999999999,1.0,0.5190927999999999
2026-05-30 08:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,74.5,gti,100,16.1,0.0,0.0,0.0,0.82,0.5009379999999999,1.0,0.5009379999999999
2026-05-30 09:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,166.1,gti,69,17.8,0.1,0.0,0.0,0.82,1.1168563999999999,1.0,1.1168563999999999
2026-05-30 10:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,391.0,gti,71,20.2,0.0,0.0,0.0,0.82,2.6290839999999998,1.0,2.6290839999999998
2026-05-30 11:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,605.2,gti,63,22.2,0.0,0.0,0.0,0.82,4.0693648,1.0,4.0693648
2026-05-30 12:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,487.1,gti,100,21.9,0.4,0.0,0.0,0.82,3.2752603999999996,1.0,3.2752603999999996
2026-05-30 13:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,224.9,gti,100,21.4,0.4,0.0,0.0,0.82,1.5122276,1.0,1.5122276
2026-05-30 14:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,520.6,gti,91,22.6,0.0,0.0,0.0,0.82,3.5005144,1.0,3.5005144
2026-05-30 15:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,528.3,gti,84,23.3,0.0,0.0,0.0,0.82,3.5522891999999993,1.0,3.5522891999999993
2026-05-30 16:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,609.9,gti,35,24.4,0.0,0.0,0.0,0.82,4.1009676,1.0,4.1009676
2026-05-30 17:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,561.1,gti,61,25.5,0.0,0.0,0.0,0.82,3.7728363999999996,1.0,3.7728363999999996
2026-05-30 18:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,511.2,gti,0,25.5,0.0,0.0,0.0,0.82,3.437308799999999,1.0,3.437308799999999
2026-05-30 19:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,351.1,gti,0,24.2,0.0,0.0,0.0,0.82,2.3607964,1.0,2.3607964
2026-05-30 20:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,151.0,gti,1,22.7,0.0,0.0,0.0,0.82,1.0153239999999997,1.0,1.0153239999999997
2026-05-30 21:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,17.1,gti,0,19.6,0.0,0.0,0.0,0.82,0.11498039999999998,1.0,0.11498039999999998
2026-05-30 22:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,0,18.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-30 23:00:00,2026-05-30,2026-05-30 04:55:00,2026-05-30 20:48:00,0.0,gti,0,17.3,0.0,0.0,0.0,0.82,0.0,1.0,0.0
