time,date,sunrise,sunset,irr_wm2,irr_source,cloud_cover,temperature_2m,rain,snowfall,snow_depth,pr_used,pv_kw_pred,snow_factor,step_kwh
2026-05-04 00:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,0,13.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 01:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,12,12.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 02:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,14,12.2,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 03:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,100,11.4,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 04:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,100,11.0,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 05:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,100,10.5,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 06:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,5.8,gti,16,9.9,0.0,0.0,0.0,0.82,0.03899919999999999,1.0,0.03899919999999999
2026-05-04 07:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,53.2,gti,100,10.9,0.0,0.0,0.0,0.82,0.3577168,1.0,0.3577168
2026-05-04 08:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,98.4,gti,68,12.6,0.0,0.0,0.0,0.82,0.6616415999999999,1.0,0.6616415999999999
2026-05-04 09:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,255.7,gti,100,14.8,0.0,0.0,0.0,0.82,1.7193267999999995,1.0,1.7193267999999995
2026-05-04 10:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,417.3,gti,100,17.1,0.0,0.0,0.0,0.82,2.8059251999999995,1.0,2.8059251999999995
2026-05-04 11:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,524.0,gti,100,18.7,0.0,0.0,0.0,0.82,3.523376,1.0,3.523376
2026-05-04 12:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,616.5,gti,100,20.6,0.0,0.0,0.0,0.82,4.145346,1.0,4.145346
2026-05-04 13:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,745.2,gti,100,22.4,0.0,0.0,0.0,0.82,5.0107248,1.0,5.0107248
2026-05-04 14:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,821.5,gti,100,23.6,0.0,0.0,0.0,0.82,5.523765999999999,1.0,5.523765999999999
2026-05-04 15:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,725.2,gti,89,24.7,0.0,0.0,0.0,0.82,4.8762448,1.0,4.8762448
2026-05-04 16:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,800.7,gti,75,25.1,0.0,0.0,0.0,0.82,5.383906799999999,1.0,5.383906799999999
2026-05-04 17:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,660.7,gti,64,25.1,0.0,0.0,0.0,0.82,4.4425468,1.0,4.4425468
2026-05-04 18:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,497.6,gti,0,24.5,0.0,0.0,0.0,0.82,3.3458624,1.0,3.3458624
2026-05-04 19:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,293.1,gti,100,23.7,0.0,0.0,0.0,0.82,1.9708044,1.0,1.9708044
2026-05-04 20:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,63.7,gti,16,20.7,0.0,0.0,0.0,0.82,0.4283188,1.0,0.4283188
2026-05-04 21:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,12,18.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 22:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,7,16.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
2026-05-04 23:00:00,2026-05-04,2026-05-04 05:27:00,2026-05-04 20:14:00,0.0,gti,91,15.6,0.0,0.0,0.0,0.82,0.0,1.0,0.0
